global_step,joint_sim_raw_dot_product,joint_sim_infonce_grad_norm,joint_sim_distill_grad_norm,joint_sim_corrected_cosine_similarity,joint_sim_norm_ratio,joint_rank_raw_dot_product,joint_rank_infonce_grad_norm,joint_rank_distill_grad_norm,joint_rank_corrected_cosine_similarity,joint_rank_norm_ratio,joint_embd_raw_dot_product,joint_embd_infonce_grad_norm,joint_embd_distill_grad_norm,joint_embd_corrected_cosine_similarity,joint_embd_norm_ratio
229,0.1501441299915313,1.5474194288253784,0.4198617935180664,0.23109681272720373,0.2713303101259216,-0.4696021378040313,1.6861070394515991,1.5252424478530884,-0.18260221464663523,0.9045940810194165,-0.0042279777117073,2.1782567501068115,0.3984985649585724,-0.0048707614362059025,0.1829437989525486
239,0.0579718574881553,1.6010459661483765,0.3944784700870514,0.09178888831184573,0.24638797288003236,0.0494247488677501,1.6511837244033811,1.4820963144302368,0.02019633867534534,0.8975962471806459,0.0089960834011435,2.166132688522339,0.4280544519424438,0.009702181584963396,0.19761229504109826
249,0.243080124258995,1.639859914779663,0.3890183269977569,0.381041815643999,0.23722656032483522,-0.3211804628372192,1.886743426322937,1.641096115112305,-0.10372949335663571,0.8698035420272417,0.000990908476524,2.2480735778808594,0.3961053192615509,0.0011127877796033845,0.17619766681966811
259,0.3298642337322235,1.550877571105957,0.3665364682674408,0.5802839018432556,0.23634133028699192,-1.2169396877288818,2.0490267276763916,1.705181121826172,-0.3482979477897719,0.8321907658861325,-0.0355706736445426,2.195734977722168,0.410658985376358,-0.03944853142035193,0.18702575198869
269,0.0882468223571777,1.3046737909317017,0.3551801741123199,0.1904357243289683,0.27223676644770833,-0.6613157987594604,1.4914772510528564,1.72482168674469,-0.2570680246572711,1.156451890585064,0.002313544973731,1.8317421674728391,0.4003469049930572,0.0031548384683065447,0.21856072983535413
279,0.1944440007209777,1.2419278621673584,0.3500912487506866,0.44721557788380034,0.28189338480555753,-0.6728085279464722,1.6631876230239868,1.626552700996399,-0.24870361844383,0.977973067187105,-0.0177507773041725,1.7623567581176758,0.3962599635124206,-0.02541811568956423,0.2248466218245475
289,0.2043668180704116,1.5051449537277222,0.3422515094280243,0.3967223648334967,0.2273877400182527,-0.6872448921203613,1.860442280769348,1.478152632713318,-0.2499056290741512,0.7945167920512204,-0.0281067863106727,2.118516683578491,0.4074752926826477,-0.032559522189426676,0.19233990265035866
299,0.1558441668748855,1.295684576034546,0.3230017423629761,0.3723800429250473,0.2492904124486268,-0.7255347371101379,1.6762818098068235,1.5845359563827517,-0.2731549527746263,0.9452682401686118,-0.0116857476532459,1.792833685874939,0.4110897779464721,-0.01585549562908647,0.22929610325000782
309,0.0809490829706192,1.3922672271728516,0.2984292507171631,0.19482646221005337,0.2143476804543879,-0.5262578129768372,1.5671008825302124,1.5901297330856323,-0.21118790551759972,1.0146951934059523,-0.004086943808943,1.9122512340545657,0.4221331775188446,-0.005062956895850612,0.22075194409669244
319,0.0826661065220832,1.172063946723938,0.3029109537601471,0.23284193398978098,0.25844234404344596,-0.7258895635604858,1.481229305267334,1.499768614768982,-0.3267563195292588,1.0125161644019067,-0.0067125395871698,1.6044210195541382,0.3986425995826721,-0.010495057218430888,0.2484650816239326
329,0.0859412997961044,1.2119574546813965,0.2711606323719024,0.26150976194534464,0.22373774865156965,-0.9680777192115784,1.505119800567627,1.8116039037704468,-0.3550388741700214,1.203627713280521,-0.0201030559837818,1.6610705852508545,0.393099844455719,-0.030787265890662264,0.23665450941469363
339,0.0712393522262573,1.0970808267593384,0.2444721013307571,0.2656146538507178,0.22283873290621808,-0.4469435811042785,1.3995814323425293,1.3253010511398315,-0.24095724541135682,0.9469267171697383,-0.0164521839469671,1.5243475437164309,0.4308561086654663,-0.025049975563809727,0.28264952467140064
349,0.1081125438213348,1.0340092182159424,0.2692668437957763,0.3883012564544704,0.2604104867269594,-1.0733948945999146,1.5215920209884644,1.9210444688796997,-0.367217935732496,1.2625227014740397,-0.0277906097471714,1.4769392013549805,0.379025399684906,-0.04964404303644042,0.2566289792681911
359,0.0460170730948448,0.9124539494514464,0.2280752807855606,0.22112091280273485,0.24995812766515618,-0.6978407502174377,1.2917613983154297,1.3831558227539062,-0.3905736268828239,1.0707517847782593,-0.0234642680734395,1.2884142398834229,0.4121646285057068,-0.04418560208764514,0.3199007087526446
369,0.0189124587923288,1.180911421775818,0.2256463170051574,0.0709745131684156,0.19107810530432284,-0.4268766045570373,1.3129923343658447,1.2926766872406006,-0.251507098082623,0.9845272157395677,-0.0012834650697186,1.60573410987854,0.3739386200904846,-0.002137519569673572,0.23287704844158155
379,0.0697935596108436,1.1160889863967896,0.2254932522773742,0.27732113935087677,0.20203877560458905,-0.8085250854492188,1.475295901298523,1.596638798713684,-0.34324773852002133,1.0822498708959727,-0.0262234807014465,1.5947991609573364,0.3762975037097931,-0.04369713870753026,0.23595291051188338
389,0.0164765194058418,0.9899068474769592,0.1941654235124588,0.08572337305818852,0.19614514639164382,-0.4257068037986755,1.1873860359191897,1.9364866018295288,-0.18514166180911365,1.630882074784077,-0.0022401246242225,1.3346930742263794,0.3931809067726135,-0.004268726725878602,0.2945852603607093
399,0.0148279285058379,1.0449068546295166,0.2015885263681411,0.07039423522867408,0.19292487696390562,-0.4258094429969787,1.143781661987305,1.293482780456543,-0.28781372977019326,1.1308826006260098,-0.013696220703423,1.3804717063903809,0.3894318342208862,-0.02547661860611203,0.28210055477280427
409,-0.004129578359425,1.124321699142456,0.1990371644496917,-0.018453593211866192,0.177028660570637,-0.5702377557754517,1.189806342124939,1.4241595268249512,-0.3365278801869549,1.1969675033682106,-0.0059826676733791,1.5389732122421265,0.3951433598995209,-0.009838052378254523,0.2567577893859747
419,0.0352187678217887,1.0108448266983032,0.1916435658931732,0.18180064577802063,0.18958752207214008,-0.7301017045974731,1.3457194566726685,1.4589470624923706,-0.37186841860597614,1.0841390865371456,-0.0238106716424226,1.3535475730895996,0.3763808012008667,-0.04673805755860045,0.2780698725954213
429,0.0392331518232822,0.9991165399551392,0.1929881274700164,0.20347284524054193,0.19315877553051183,-0.8391636610031128,1.3814523220062256,1.612235188484192,-0.3767752550220792,1.1670581480096323,-0.0323804095387458,1.4047279357910156,0.3886087238788605,-0.059316780645381414,0.2766434082910377
439,0.0357360392808914,0.8252094388008118,0.177287757396698,0.24426626038040786,0.21483971106090505,-0.7717889547348022,1.2518973350524902,1.4017984867095947,-0.4397888933105266,1.119739173061519,-0.0404703766107559,1.1826698780059814,0.3775460124015808,-0.09063664524908628,0.3192319508789175
449,0.0278688408434391,1.091446042060852,0.1581681221723556,0.16143499198947364,0.14491611685512637,-0.7211292386054993,1.250666618347168,1.5155134201049805,-0.38046241472560377,1.2117645085209228,-0.0294488221406936,1.420293927192688,0.3852806985378265,-0.05381612783551677,0.2712682855015519
459,0.007918226532638,1.2074512243270874,0.1660338342189788,0.03949678345634495,0.1375076946164094,-0.6667708158493042,1.3309743404388428,1.795384645462036,-0.2790290324805584,1.3489250625748876,-0.0191251710057258,1.6650574207305908,0.3786962628364563,-0.030330885715939608,0.2274373592895629
469,0.0200972519814968,1.0106028318405151,0.1401825547218322,0.14186073201238328,0.1387118166555411,-0.7017562985420227,1.2283687591552734,1.4286534786224363,-0.3998808933881776,1.163049343264717,-0.0293826013803482,1.3417603969573977,0.3935931026935577,-0.05563752402402124,0.2933408256690816
479,0.0156263709068298,0.933242917060852,0.1464433521032333,0.11433883546430358,0.15691879298097527,-0.6058990359306335,1.105538010597229,1.472531795501709,-0.37218760130432865,1.3319594454343764,-0.0273375436663627,1.2378405332565308,0.3638888001441955,-0.06069125262980142,0.2939706612990536
489,0.0282912105321884,0.9044762253761292,0.1483165919780731,0.2108942005958942,0.16398064185312908,-0.8539975881576538,1.2939268350601196,1.4530280828475952,-0.45422696903993437,1.1229600032061189,-0.0336116217076778,1.2498371601104736,0.3778345286846161,-0.07117613320393924,0.3023070050591384
499,-0.0146509427577257,1.209115982055664,0.1328866183757782,-0.09118352136413141,0.10990394664195291,-0.5446460247039795,1.1485975980758667,1.6053577661514282,-0.2953755892484826,1.3976677026320856,0.0020879716612398,1.5457783937454224,0.3751151263713836,0.003600914338016187,0.24267070098093385
509,0.0057558733969926,0.9660245776176452,0.1332789808511734,0.04470554501652876,0.13796644923865026,-0.4670681357383728,1.1692980527877808,1.2018423080444336,-0.332359062443653,1.0278323009082777,-0.0247313566505908,1.268518090248108,0.3611879348754883,-0.053978155574529375,0.28473219077612366
519,0.0196763649582862,0.8982670903205872,0.1166857928037643,0.18772469145312629,0.12990099944785877,-0.5863004922866821,1.2683650255203247,1.5319671630859375,-0.30173559388378335,1.2078282925354826,-0.0367307513952255,1.2264496088027954,0.387065052986145,-0.07737419467567043,0.31559800762134893
529,0.0121942069381475,1.1042637825012207,0.1230544745922088,0.08973943314411117,0.11143576067801787,-0.6406986117362976,1.2951464653015137,1.4819501638412476,-0.3338115038063471,1.1442336473475574,-0.0290772598236799,1.4713588953018188,0.3850335776805877,-0.05132586215507678,0.2616856967460723
539,-0.0010823145275935,1.11266827583313,0.1203220933675766,-0.008084299658248017,0.10813833375224371,-0.4888535737991333,1.194263219833374,1.2758972644805908,-0.3208211792126687,1.0683551526091597,-0.0137961506843566,1.4411417245864868,0.3800176978111267,-0.025191116380002897,0.26369210697869905
549,0.0092096161097288,0.9045841097831726,0.1112366467714309,0.09152604254554077,0.12296993233508617,-0.5702089071273804,1.1955305337905884,1.3894391059875488,-0.34326838487308114,1.1621945794911215,-0.0281095467507839,1.263210415840149,0.3502952754497528,-0.06352488171372203,0.2773055629190445
559,0.0004645430890377,1.1157162189483645,0.0981063023209571,0.004243999752431709,0.08793123256147402,-0.5121150016784668,1.1942238807678225,1.4203397035598757,-0.30191835688482366,1.1893412336107974,-0.019111294299364,1.4801729917526243,0.3839409649372101,-0.03362893956872656,0.2593892518485952
569,-0.0119422730058431,1.117828607559204,0.0842194035649299,-0.12685267030712497,0.07534196476580096,-0.4064371585845947,0.9932527542114258,1.378109335899353,-0.29692718002072205,1.387470943378835,0.0129588767886161,1.4051542282104492,0.3785233199596405,0.02436411975919056,0.2693820453016843
579,-0.0007863936480134,0.9808643460273744,0.1001128479838371,-0.008008316564215225,0.10206594662076045,-0.6737234592437744,1.0842125415802002,1.5530604124069214,-0.40010952800061994,1.4324316984411494,-0.0220335088670253,1.2663365602493286,0.3540171682834625,-0.04914849178542506,0.2795600943668247
589,-0.0056941462680697,1.2126408815383911,0.0799197554588317,-0.058754653186508674,0.06590554275016954,-0.4069936871528625,1.1040502786636353,1.4268169403076172,-0.2583631460744401,1.2923477923801308,0.0090179331600666,1.571977138519287,0.3696865439414978,0.015517692554662657,0.2351729773180553
599,0.0016811084933578,1.1435924768447876,0.0926892459392547,0.015859704952267257,0.08105094062439763,-0.6426216959953308,1.2971996068954468,1.3017665147781372,-0.3805532888192805,1.0035205899372883,-0.0260834917426109,1.4469274282455444,0.3659994900226593,-0.049253659023651856,0.2529494450640471
609,0.0096251163631677,0.9940881133079528,0.0835013389587402,0.11595451622150386,0.08399792517474033,-0.5638065338134766,1.144296169281006,1.3393783569335938,-0.367864927233085,1.1704822517890305,-0.0390660464763641,1.2604048252105713,0.3773343563079834,-0.08214158065647828,0.2993755250381111
619,-0.0011577297700569,1.0655401945114136,0.0721309781074523,-0.015063141047033723,0.067694281716446,-0.5470172762870789,1.0912295579910278,1.657156467437744,-0.302497232344551,1.5186139848416471,-0.0062040467746555,1.409245252609253,0.3764565587043762,-0.011694283419870973,0.26713345885491363
629,0.0060790469869971,0.907563865184784,0.0851601734757423,0.07865417257108909,0.0938338080024851,-0.8646910786628723,1.2101353406906128,1.5893040895462036,-0.4495935096279753,1.3133275561055864,-0.0292890071868896,1.2147482633590698,0.349341481924057,-0.06901892735943516,0.28758343803517294
639,0.0026181451976299,0.989652156829834,0.0685154423117637,0.03861203461515976,0.06923184256096619,-0.6031166315078735,1.166679620742798,1.3588099479675293,-0.3804442067324426,1.1646813090832995,-0.0334829539060592,1.282081961631775,0.3641882240772247,-0.07171038864099837,0.28406001720334845
649,0.0020524458959698,0.8181654810905457,0.0699134320020675,0.03588144656382388,0.08545145648149172,-0.4244757890701294,0.9509996175765992,1.1641860008239746,-0.383398323402918,1.2241708401425346,-0.0319059006869792,1.0456116199493408,0.374071329832077,-0.08157295302681325,0.35775360821850904
659,-9.83544741757e-05,1.0741389989852903,0.0659848153591156,-0.001387680962358402,0.06143042513254769,-0.5158869028091431,1.1117918491363523,1.5616865158081057,-0.29712360521709347,1.4046572809660682,-0.0208533983677625,1.3313190937042236,0.3624370992183685,-0.04321773808786761,0.2722390904872655
669,0.0054715629667043,0.8658697009086609,0.0879617407917976,0.07183978816542612,0.10158773392750525,-0.5125958919525146,1.1095010042190552,1.4577003717422483,-0.3169415351429668,1.313834206728168,-0.0300554521381855,1.1200472116470337,0.3518576622009277,-0.0762640603336238,0.31414538471420295
679,0.0079227276146411,0.8040188550949097,0.0721967443823814,0.1364868709589385,0.08979483991561242,-0.7696789503097534,1.2275301218032837,1.5236682891845703,-0.41151628133736884,1.2412471695165,-0.055949505418539,1.0878496170043943,0.3797057271003723,-0.1354503841233977,0.34904247900179985
689,0.0121912918984889,1.1806623935699463,0.074156641960144,0.13924318353923176,0.06280935376955472,-0.6934062242507935,1.3283286094665527,1.286107063293457,-0.40588694774679385,0.968214532253392,-0.0754532292485237,1.474850058555603,0.3933949172496795,-0.1300472632579726,0.2667355335327793
699,0.0063348081894218,0.8540778756141663,0.065308853983879,0.11357008076613741,0.07646709492025595,-0.4873592853546142,1.0184098482131958,1.3626683950424194,-0.3511854151354484,1.3380353670314822,-0.0534905195236206,1.1000821590423584,0.367634505033493,-0.132262104396729,0.33418822586262603
709,0.0032672712113708,1.0207319259643557,0.0545222833752632,0.0587082928368917,0.05341488983383394,-0.5007126927375793,1.0694639682769775,1.3775770664215088,-0.33986507588308285,1.2881004945317933,-0.0520631670951843,1.3555841445922852,0.3594742715358734,-0.10684059320292684,0.26518034529239154
719,0.0002705435326788,0.9840937256813048,0.0686447545886039,0.0040049153130166625,0.06975428538687205,-0.5614566802978516,1.111125349998474,1.29499351978302,-0.39019850607112433,1.1654792321899583,-0.033259455114603,1.2238115072250366,0.3615590333938598,-0.07516598982198186,0.2954368636504214
729,-4.68625075882e-05,0.928026020526886,0.073804460465908,-0.0006841995128197592,0.07952843867891288,-0.5245577096939087,1.1774239540100098,1.251196026802063,-0.3560697263699607,1.0626554883148114,-0.0506226271390914,1.206141233444214,0.3684338331222534,-0.11391659904974749,0.305464918125854
739,0.0028236089274287,0.797617495059967,0.0556322447955608,0.06363313069944136,0.06974802476139044,-1.195005178451538,1.176983118057251,1.925877332687378,-0.5271945743320585,1.6362828855746587,-0.0581444539129734,1.0437434911727903,0.3820587992668152,-0.14580899257825436,0.36604664124661435
749,0.0022555205505341,1.1519851684570312,0.0652901381254196,0.029988332212297363,0.05667619680630889,-0.639663815498352,1.310466170310974,1.4178602695465088,-0.3442647344221594,1.0819510657112577,-0.0535872057080268,1.477453351020813,0.3564508855342865,-0.10175309691045116,0.24126033169710895
759,0.0046335719525814,0.9898707270622252,0.0699806734919548,0.06688970987859554,0.07069678047723062,-0.8053622245788574,1.1928491592407229,1.6159330606460571,-0.4178133958040927,1.3546834887947083,-0.0492150597274303,1.2483543157577517,0.3522341847419739,-0.11192539790292592,0.2821588232569754
769,0.0082457102835178,1.0128117799758911,0.0851323083043098,0.09563236994029933,0.08405540889970324,-0.7125641107559204,1.2526826858520508,1.4518197774887085,-0.39180516935397314,1.1589685032656203,-0.067952960729599,1.2957643270492554,0.3731995224952698,-0.1405210172203262,0.2880149690068474
779,0.000783915282227,1.1675182580947876,0.0502037778496742,0.013374238107419771,0.04300042205044325,-0.4327109456062317,1.2121974229812622,1.3616583347320557,-0.26215393191850805,1.1232974999923786,-0.0384012162685394,1.461073398590088,0.3471470177173614,-0.07571109152755573,0.2375972473746717
789,0.0024731087032705,0.9673153758049012,0.0653726384043693,0.039109215236457474,0.06758151481875584,-0.6297516226768494,1.148489236831665,1.4947731494903564,-0.36683188514081777,1.3015125449620966,-0.0447998493909835,1.313246250152588,0.3671571910381317,-0.09291339858666069,0.2795798510717021
799,0.0032971147447824,0.9179592728614808,0.0502984970808029,0.07140944204447326,0.05479382208756542,-0.7207112908363342,1.3367259502410889,1.401692032814026,-0.38465053589277576,1.0486008987565627,-0.0904296115040779,1.209275722503662,0.3663229048252105,-0.20413677841903785,0.30292752761692954
809,0.0010339794680476,1.1057637929916382,0.0426964983344078,0.021900664434373975,0.03861267533357431,-0.4436149299144745,1.0501190423965454,1.4236538410186768,-0.2967312020627229,1.3557070994252833,-0.0275683179497718,1.3263676166534424,0.3578461110591888,-0.058083136069610866,0.26979406505872794
819,0.0001399934117216,0.9356468915939332,0.0437389016151428,0.003420800490956126,0.04674723125583289,-0.5104985237121582,1.002863526344299,1.539303183555603,-0.33069565320440003,1.534907934249805,-0.0016057969769462,1.1758800745010376,0.3623406887054443,-0.0037688642875609523,0.30814425430178044
829,0.005258469376713,0.6800216436386108,0.0479945689439773,0.16111816909538762,0.07057800202824636,-0.8060929775238037,1.2208250761032104,1.4961210489273071,-0.44133153771320627,1.2254999329656813,-0.0740282386541366,0.8952958583831787,0.3616288602352142,-0.22864818500656392,0.40392106905116526
839,0.0050362944602966,1.0132806301116943,0.0510095283389091,0.09743838245809636,0.05034096855605174,-0.7050378322601318,1.3132165670394895,1.4855326414108276,-0.3614047613398911,1.1312167990385675,-0.0626093223690986,1.322762370109558,0.3517870008945465,-0.13454804265376405,0.2659487515247426
849,0.0008439805242232,0.828132152557373,0.0381053164601326,0.026745283486255184,0.046013569624677335,-0.5110998153686523,0.9795648455619812,1.4047670364379885,-0.3714225142114337,1.434072530065191,-0.0343351960182189,1.0274510383605957,0.3644651472568512,-0.09169008839101024,0.3547275088050843
859,0.0033822590485215,1.068163514137268,0.0426453575491905,0.0742501555611241,0.0399239975760024,-0.714785635471344,1.3148056268692017,1.4379535913467407,-0.37806754081067817,1.0936624866527058,-0.0619311593472957,1.3778636455535889,0.360117107629776,-0.12481282558938893,0.26135903127416543
869,-0.0002658025478012,0.9547685980796814,0.045106966048479,-0.006171878895798611,0.047243872640137394,-0.4672805070877075,1.0270839929580688,1.4583237171173096,-0.31197354277231526,1.4198680216184094,-0.0285164285451173,1.1814398765563965,0.3476862013339996,-0.06942182912188587,0.29429022012310807
879,-0.0028331852518022,1.409503936767578,0.0388944186270237,-0.05167986790624176,0.027594402266247268,-0.2771043479442596,1.1456037759780884,1.470881104469299,-0.1644490370960399,1.2839352796419485,0.0150487776845693,1.714201807975769,0.3475416898727417,0.025259943168377392,0.20274257573158175
889,0.0020593188237398,0.731407642364502,0.0432359986007213,0.06512063117846158,0.05911340830531593,-0.5138205289840698,0.9809001684188844,1.3700661659240725,-0.38233591996687977,1.3967437360445007,-0.0666419118642807,0.9403473734855652,0.3508082330226898,-0.20201766863999635,0.37306238408722997
899,-0.0039279796183109,1.104802489280701,0.0398885495960712,-0.08913255103233952,0.03610468837922448,-0.5669223070144653,1.1788690090179443,1.5151166915893557,-0.31740364679264965,1.2852290458051163,-0.0275783278048038,1.3518199920654297,0.3520107567310333,-0.0579552961873982,0.26039765560294775
909,0.0009467106428928,0.7320887446403503,0.0338800176978111,0.038168922582282355,0.046278566561565114,-0.5511836409568787,1.0147117376327517,1.3703691959381104,-0.3963839375615898,1.3505009798497862,-0.0665944218635559,0.9052520394325256,0.3504318296909332,-0.20992530596540404,0.387109682636681
919,0.0021923794411122,1.0607296228408811,0.0436557903885841,0.04734446003989362,0.04115637901359229,-0.3495591282844543,1.189456343650818,1.3515303134918213,-0.21744345992066275,1.136258863728909,-0.0541418045759201,1.293758511543274,0.3474969267845154,-0.12042829530577094,0.2685948913062608
929,0.0018347806762903,1.1117041110992432,0.040192674845457,0.04106275048678978,0.036154111911770155,-0.6874113082885742,1.1787731647491455,1.6397559642791748,-0.3556372248137008,1.3910699813293859,-0.0486349985003471,1.2892041206359863,0.3439424932003021,-0.1096835218284234,0.26678668466451183
939,0.0052122892811894,0.8600351810455322,0.0414224006235599,0.14631101703980762,0.048163611834115085,-0.872459352016449,1.2065184116363523,1.8159297704696655,-0.3982100348841367,1.5050990958412256,-0.1009391397237777,1.1493616104125977,0.3455037772655487,-0.2541851133898862,0.3006049394163424
949,0.0020765783265233,1.1248867511749268,0.044619508087635,0.041372783173954944,0.039665777947007215,-0.6564755439758301,1.219077229499817,1.4023674726486206,-0.3839949407350573,1.1503516255684696,-0.0627069473266601,1.304760217666626,0.355925977230072,-0.13502844506081454,0.27279033527447205
959,-0.0003660677466541,0.7791227102279663,0.0335128270089626,-0.014019887787708803,0.043013541473020285,-0.4922929406166076,1.0858889818191528,1.3836021423339844,-0.32766266245012626,1.2741653755580822,-0.061185386031866,1.0011980533599854,0.3672937154769897,-0.1663850150864394,0.36685420456458634
969,0.0019686641171574,1.0700408220291138,0.0586298927664756,0.03137994508894132,0.05479220190431239,-0.5893638134002686,1.1947046518325806,1.4812394380569458,-0.3330409567812843,1.2398373403709813,-0.047135517001152,1.2803913354873655,0.3389669358730316,-0.1086045976141076,0.2647369803888964
